"","id_colaborador","nome","sexo_biologico","idade","cargo","nota_desempenho","remuneracao","horas_treinamento"
"10328","REP010328","Pedro Henrique Costa","Masculino",33,"Repositor(a)","Bom",3493.11,28
"10329","REP010329","Antony Teixeira","Masculino",24,"Repositor(a)","Regular",3805.63,17
"10330","REP010330","Bella Câmara","Feminino",30,"Repositor(a)","Insuficiente",3832.06,16
"10331","REP010331","Luara Viana","Feminino",42,"Repositor(a)","Bom",3453.18,21
"10332","REP010332","Aylla Cavalcante","Feminino",41,"Repositor(a)","Insuficiente",3577.6,27
"10333","REP010333","Emanuel Barros","Masculino",33,"Repositor(a)","Excelente",4054.94,25
"10334","REP010334","Ana Laura Macedo","Feminino",18,"Repositor(a)","Regular",2965.64,23
"10335","REP010335","Luiz Fernando Jesus","Masculino",33,"Repositor(a)","Regular",3151.38,19
"10336","REP010336","Beatriz Moreira","Feminino",25,"Repositor(a)","Bom",3356.28,19
"10337","REP010337","Yan Leão","Masculino",41,"Repositor(a)","Excelente",4371.04,19
"10338","REP010338","Benjamin Costa","Masculino",36,"Repositor(a)","Bom",4129.17,24
"10339","REP010339","Juan Pinto","Masculino",29,"Repositor(a)","Excelente",3561.86,32
"10340","REP010340","Luiza Ribeiro","Feminino",41,"Repositor(a)","Insuficiente",3962.03,26
"10341","REP010341","Davi Araújo","Masculino",38,"Repositor(a)","Insuficiente",2959.66,25
"10342","REP010342","Agatha Macedo","Feminino",34,"Repositor(a)","Regular",3572.52,25
"10343","REP010343","Guilherme da Costa","Masculino",20,"Repositor(a)","Regular",3794.54,19
"10344","REP010344","Alana Santos","Feminino",18,"Repositor(a)","Excelente",3890.34,15
"10345","REP010345","Carolina Jesus","Feminino",18,"Repositor(a)","Excelente",3038.17,31
"10346","REP010346","Daniel Pereira","Masculino",32,"Repositor(a)","Insuficiente",3329.78,24
"10347","REP010347","João Pedro Cunha","Masculino",43,"Repositor(a)","Regular",4352.43,25
"10348","REP010348","Hellena Pinto","Feminino",18,"Repositor(a)","Regular",3031.05,31
"10349","REP010349","Enzo Gabriel Brito","Masculino",53,"Repositor(a)","Insuficiente",3536.85,23
"10350","REP010350","Bruno Albuquerque","Masculino",39,"Repositor(a)","Bom",3742.89,28
"10351","REP010351","Melina Sales","Feminino",44,"Repositor(a)","Excelente",3641.46,21
"10352","REP010352","Rebeca Moura","Feminino",21,"Repositor(a)","Insuficiente",2755.79,28
"10353","REP010353","Theodoro Albuquerque","Masculino",42,"Repositor(a)","Bom",3699.7,16
"10354","REP010354","Nina Rios","Feminino",31,"Repositor(a)","Insuficiente",3352.08,17
"10355","REP010355","Théo Pires","Masculino",45,"Repositor(a)","Bom",3891.15,21
"10356","REP010356","Thiago Ferreira","Masculino",35,"Repositor(a)","Excelente",4392.12,9
"10357","REP010357","Beatriz Mendes","Feminino",35,"Repositor(a)","Excelente",3997.64,22
"10358","REP010358","José Miguel Moreira","Masculino",48,"Repositor(a)","Regular",3786.13,24
"10359","REP010359","Ryan da Paz","Masculino",30,"Repositor(a)","Regular",3327.71,29
"10360","REP010360","Alice Cardoso","Feminino",32,"Repositor(a)","Bom",3631.28,16
"10361","REP010361","Luana Camargo","Feminino",18,"Repositor(a)","Bom",2814.09,21
"10362","REP010362","Sophia Machado","Feminino",37,"Repositor(a)","Regular",3048.64,23
"10363","REP010363","Maria Liz Cassiano","Feminino",50,"Repositor(a)","Excelente",3333.48,21
"10364","REP010364","Sabrina Dias","Feminino",18,"Repositor(a)","Bom",3530.16,16
"10365","REP010365","Isaac Santos","Masculino",36,"Repositor(a)","Bom",3136.91,19
"10366","REP010366","Ravy da Cunha","Masculino",46,"Repositor(a)","Bom",3145.7,18
"10367","REP010367","Lívia Cardoso","Feminino",30,"Repositor(a)","Regular",2855.3,26
"10368","REP010368","Luiz Otávio Guerra","Masculino",39,"Repositor(a)","Excelente",3774.67,17
"10369","REP010369","Stella Pereira","Feminino",26,"Repositor(a)","Bom",2960.45,16
"10370","REP010370","Esther Sousa","Feminino",26,"Repositor(a)","Bom",3281.28,23
"10371","REP010371","Thales Azevedo","Masculino",36,"Repositor(a)","Bom",3317.6,18
"10372","REP010372","Mariane Costela","Feminino",30,"Repositor(a)","Insuficiente",3802.67,7
"10373","REP010373","Breno Siqueira","Masculino",25,"Repositor(a)","Excelente",4260.42,10
"10374","REP010374","Gustavo Henrique Moura","Masculino",36,"Repositor(a)","Regular",3023.79,25
"10375","REP010375","Daniela Duarte","Feminino",46,"Repositor(a)","Excelente",3871.19,16
"10376","REP010376","Josué Silva","Masculino",33,"Repositor(a)","Insuficiente",4128.93,21
"10377","REP010377","Luan Novais","Masculino",25,"Repositor(a)","Insuficiente",4074.53,15
"10378","REP010378","Arthur Miguel Rodrigues","Masculino",35,"Repositor(a)","Bom",3985.07,25
"10379","REP010379","Beatriz Ribeiro","Feminino",23,"Repositor(a)","Insuficiente",3586.84,17
"10380","REP010380","Pietra Ribeiro","Feminino",18,"Repositor(a)","Excelente",2996.25,15
"10381","REP010381","Ana Julia Nascimento","Feminino",31,"Repositor(a)","Excelente",3237.75,25
"10382","REP010382","Brenda Camargo","Feminino",23,"Repositor(a)","Bom",2838.46,24
"10383","REP010383","Vitor Hugo Carvalho","Masculino",31,"Repositor(a)","Bom",3802.68,21
"10384","REP010384","Maria Fernanda Costela","Feminino",32,"Repositor(a)","Bom",3226.48,21
"10385","REP010385","Ana Luiza Fernandes","Feminino",18,"Repositor(a)","Bom",3437.96,15
"10386","REP010386","Léo Alves","Masculino",20,"Repositor(a)","Bom",3562.28,20
"10387","REP010387","Paulo Moraes","Masculino",44,"Repositor(a)","Regular",4035.43,29
"10388","REP010388","Hadassa Cirino","Feminino",18,"Repositor(a)","Excelente",4316.2,15
"10389","REP010389","Sophia da Rosa","Feminino",20,"Repositor(a)","Excelente",4160.6,10
"10390","REP010390","Caroline Sampaio","Feminino",18,"Repositor(a)","Bom",3054.77,20
"10391","REP010391","Joana da Paz","Feminino",25,"Repositor(a)","Bom",3899.51,28
"10392","REP010392","Davi Lucas Barbosa","Masculino",41,"Repositor(a)","Excelente",3330.73,19
"10393","REP010393","Ana Clara Ribeiro","Feminino",31,"Repositor(a)","Excelente",3781.93,18
"10394","REP010394","Lucas Cavalcante","Masculino",61,"Repositor(a)","Regular",3990.87,27
"10395","REP010395","Antônio Brito","Masculino",48,"Repositor(a)","Excelente",3421.94,17
"10396","REP010396","Luna Guerra","Feminino",21,"Repositor(a)","Insuficiente",2799.9,27
"10397","REP010397","Theo Aparecida","Masculino",25,"Repositor(a)","Excelente",4092.64,21
"10398","REP010398","Luana Nunes","Feminino",57,"Repositor(a)","Excelente",4222.35,17
"10399","REP010399","Davi Martins","Masculino",48,"Repositor(a)","Bom",4385.36,27
"10400","REP010400","Vitor Fonseca","Masculino",43,"Repositor(a)","Insuficiente",3131.49,17
"10401","REP010401","Levi da Rosa","Masculino",38,"Repositor(a)","Regular",3849.16,14
"10402","REP010402","João Guilherme Lopes","Masculino",40,"Repositor(a)","Bom",4011.64,22
"10403","REP010403","Oliver Marques","Masculino",22,"Repositor(a)","Excelente",4426.16,16
"10404","REP010404","Paulo Moreira","Masculino",39,"Repositor(a)","Bom",4515.37,25
"10405","REP010405","Maria Costa","Feminino",31,"Repositor(a)","Excelente",3733.21,21
"10406","REP010406","Yan Teixeira","Masculino",28,"Repositor(a)","Regular",4228.68,25
"10407","REP010407","Anthony Gabriel Gonçalves","Masculino",32,"Repositor(a)","Regular",3227.31,20
"10408","REP010408","Mirella Cardoso","Feminino",45,"Repositor(a)","Bom",2855.48,23
"10409","REP010409","Larissa Pastor","Feminino",29,"Repositor(a)","Excelente",3394.22,13
"10410","REP010410","Felipe Sampaio","Masculino",58,"Repositor(a)","Insuficiente",4216.35,21
"10411","REP010411","Alexia da Paz","Feminino",18,"Repositor(a)","Regular",3184.52,26
"10412","REP010412","Marina da Mata","Feminino",25,"Repositor(a)","Insuficiente",2970.48,19
"10413","REP010413","Ravi Lucca Silveira","Masculino",22,"Repositor(a)","Bom",3389.05,26
"10414","REP010414","Bryan Souza","Masculino",25,"Repositor(a)","Regular",3813.49,21
"10415","REP010415","Joana Pastor","Feminino",22,"Repositor(a)","Excelente",3304.18,19
"10416","REP010416","Liz Abreu","Feminino",33,"Repositor(a)","Bom",3761.7,19
"10417","REP010417","Pietra Pinto","Feminino",33,"Repositor(a)","Regular",2849.56,23
"10418","REP010418","Otto Sá","Masculino",30,"Repositor(a)","Insuficiente",3576.32,31
"10419","REP010419","Anthony Barbosa","Masculino",18,"Repositor(a)","Bom",4289.58,19
"10420","REP010420","Amanda da Mata","Feminino",45,"Repositor(a)","Insuficiente",3406.2,28
"10421","REP010421","Benjamim Santos","Masculino",34,"Repositor(a)","Regular",4273.03,28
"10422","REP010422","Joaquim Pimenta","Masculino",26,"Repositor(a)","Bom",3319.31,27
"10423","REP010423","Heloísa Vargas","Feminino",33,"Repositor(a)","Insuficiente",3070.77,28
"10424","REP010424","Anthony Gabriel Guerra","Masculino",39,"Repositor(a)","Regular",3397.63,19
"10425","REP010425","Bella Borges","Feminino",27,"Repositor(a)","Regular",4121.67,15
"10426","REP010426","Hadassa Albuquerque","Feminino",31,"Repositor(a)","Bom",2917.54,26
"10427","REP010427","Davi Lucas Silva","Masculino",25,"Repositor(a)","Bom",3826.17,26
"10428","REP010428","Elisa da Cunha","Feminino",38,"Repositor(a)","Insuficiente",3243.47,27
"10429","REP010429","Davi Lucas Garcia","Masculino",27,"Repositor(a)","Bom",3928.13,19
"10430","REP010430","Zoe Barros","Feminino",24,"Repositor(a)","Excelente",4067.29,21
"10431","REP010431","Luiz Fernando Mendes","Masculino",43,"Repositor(a)","Insuficiente",2974.89,29
"10432","REP010432","Alexandre Sales","Masculino",49,"Repositor(a)","Insuficiente",3674.04,23
"10433","REP010433","Clara da Rosa","Feminino",46,"Repositor(a)","Bom",3984.84,34
"10434","REP010434","Otto Câmara","Masculino",48,"Repositor(a)","Excelente",3966.59,13
"10435","REP010435","Juliana Vieira","Feminino",27,"Repositor(a)","Regular",3541.73,16
"10436","REP010436","João Gabriel Pereira","Masculino",22,"Repositor(a)","Excelente",3477.99,15
"10437","REP010437","Rafael Nogueira","Masculino",51,"Repositor(a)","Bom",4141.49,14
"10438","REP010438","João Cassiano","Masculino",51,"Repositor(a)","Excelente",4113.15,23
"10439","REP010439","José da Rocha","Masculino",30,"Repositor(a)","Regular",3557.24,22
"10440","REP010440","Lucas Gabriel Freitas","Masculino",46,"Repositor(a)","Excelente",4156.34,14
"10441","REP010441","Nina Pacheco","Feminino",27,"Repositor(a)","Regular",3085.6,18
"10442","REP010442","Mariana Pereira","Feminino",45,"Repositor(a)","Regular",3649.66,15
"10443","REP010443","Júlia Rezende","Feminino",25,"Repositor(a)","Bom",3837.43,24
"10444","REP010444","Luna da Cunha","Feminino",50,"Repositor(a)","Excelente",4217.65,20
"10445","REP010445","Josué Sá","Masculino",45,"Repositor(a)","Excelente",4050.6,27
"10446","REP010446","Alice Gonçalves","Feminino",48,"Repositor(a)","Bom",3028.98,16
"10447","REP010447","Matteo Sales","Masculino",32,"Repositor(a)","Bom",3654.24,19
"10448","REP010448","Gabrielly Alves","Feminino",34,"Repositor(a)","Regular",3633.82,21
"10449","REP010449","Miguel Novaes","Masculino",27,"Repositor(a)","Excelente",4273.17,26
"10450","REP010450","Catarina Castro","Feminino",38,"Repositor(a)","Regular",3284.27,19
"10451","REP010451","Sarah Nascimento","Feminino",39,"Repositor(a)","Regular",4101.6,16
"10452","REP010452","Ana Sophia Lopes","Feminino",54,"Repositor(a)","Bom",3716.79,10
"10453","REP010453","Fernanda Souza","Feminino",35,"Repositor(a)","Bom",2901.41,12
"10454","REP010454","Bella da Paz","Feminino",37,"Repositor(a)","Insuficiente",2985.25,32
"10455","REP010455","Valentina Cavalcanti","Feminino",25,"Repositor(a)","Insuficiente",3439.51,19
"10456","REP010456","Luiz Felipe Araújo","Masculino",42,"Repositor(a)","Insuficiente",3327.09,18
"10457","REP010457","Ian Viana","Masculino",33,"Repositor(a)","Bom",4126.87,23
"10458","REP010458","André da Mata","Masculino",38,"Repositor(a)","Insuficiente",3600.68,22
"10459","REP010459","Rafael Araújo","Masculino",39,"Repositor(a)","Excelente",4332.87,16
"10460","REP010460","Rafael Novais","Masculino",33,"Repositor(a)","Bom",3260.87,18
"10461","REP010461","Asafe Viana","Masculino",38,"Repositor(a)","Bom",4210.68,14
"10462","REP010462","Rodrigo Novais","Masculino",33,"Repositor(a)","Bom",3505.74,20
"10463","REP010463","Eduarda Lopes","Feminino",26,"Repositor(a)","Regular",3667.72,16
"10464","REP010464","Maria Laura Correia","Feminino",41,"Repositor(a)","Excelente",3458.75,16
"10465","REP010465","Carlos Eduardo Moreira","Masculino",39,"Repositor(a)","Insuficiente",3211.18,18
"10466","REP010466","Luan Rios","Masculino",40,"Repositor(a)","Regular",4270.35,14
"10467","REP010467","Gustavo Rezende","Masculino",22,"Repositor(a)","Insuficiente",3757.65,24
"10468","REP010468","Mateus Melo","Masculino",41,"Repositor(a)","Excelente",4660.76,25
"10469","REP010469","Giovanna Farias","Feminino",35,"Repositor(a)","Regular",3367.8,17
"10470","REP010470","Rodrigo Silveira","Masculino",33,"Repositor(a)","Bom",3892.14,20
"10471","REP010471","Lavínia Monteiro","Feminino",51,"Repositor(a)","Regular",3216.97,20
"10472","REP010472","Nina da Mota","Feminino",18,"Repositor(a)","Regular",3637.01,19
"10473","REP010473","Bella Sales","Feminino",38,"Repositor(a)","Excelente",3001.09,17
"10474","REP010474","Davi Luiz Lopes","Masculino",44,"Repositor(a)","Excelente",4048.98,15
"10475","REP010475","Júlia Nogueira","Feminino",35,"Repositor(a)","Regular",3544.56,21
"10476","REP010476","Ravi Sousa","Masculino",39,"Repositor(a)","Regular",3589.13,23
"10477","REP010477","Danilo da Cruz","Masculino",43,"Repositor(a)","Excelente",4401.11,25
"10478","REP010478","Caleb Fogaça","Masculino",46,"Repositor(a)","Bom",4195.17,21
"10479","REP010479","João Gabriel Vargas","Masculino",30,"Repositor(a)","Bom",3606.54,16
"10480","REP010480","Matteo Alves","Masculino",40,"Repositor(a)","Regular",3989.85,13
"10481","REP010481","Samuel Carvalho","Masculino",35,"Repositor(a)","Excelente",3666.61,16
"10482","REP010482","Maria Luiza Ferreira","Feminino",19,"Repositor(a)","Regular",3860.8,17
"10483","REP010483","Ana Liz Lopes","Feminino",37,"Repositor(a)","Regular",3810.6,32
"10484","REP010484","Vinícius Camargo","Masculino",31,"Repositor(a)","Regular",3304.88,24
"10485","REP010485","Levi Nogueira","Masculino",22,"Repositor(a)","Insuficiente",3430.07,17
"10486","REP010486","Liz Sousa","Feminino",25,"Repositor(a)","Bom",3358.28,20
"10487","REP010487","Augusto Sá","Masculino",29,"Repositor(a)","Bom",3342.24,19
"10488","REP010488","Gabrielly Ramos","Feminino",40,"Repositor(a)","Excelente",4236.97,18
"10489","REP010489","Natália Farias","Feminino",32,"Repositor(a)","Bom",4106.33,19
"10490","REP010490","Rafael Sales","Masculino",51,"Repositor(a)","Excelente",4838.72,18
"10491","REP010491","Luiz Henrique Silva","Masculino",30,"Repositor(a)","Insuficiente",4219.72,22
"10492","REP010492","Carlos Eduardo Jesus","Masculino",46,"Repositor(a)","Insuficiente",3386.52,15
"10493","REP010493","Theo Rezende","Masculino",65,"Repositor(a)","Bom",4514.12,19
"10494","REP010494","Enzo Ramos","Masculino",41,"Repositor(a)","Bom",4334.7,18
"10495","REP010495","Esther Montenegro","Feminino",39,"Repositor(a)","Excelente",3052.21,23
"10496","REP010496","Raul da Mata","Masculino",44,"Repositor(a)","Insuficiente",2884.03,18
"10497","REP010497","Thiago Santos","Masculino",23,"Repositor(a)","Insuficiente",3080.86,14
"10498","REP010498","Hellena Novaes","Feminino",36,"Repositor(a)","Bom",3693.9,20
"10499","REP010499","Murilo Barros","Masculino",40,"Repositor(a)","Regular",3204.98,26
"10500","REP010500","Fernando Montenegro","Masculino",34,"Repositor(a)","Bom",4462.25,21
"10501","REP010501","Renan Cunha","Masculino",28,"Repositor(a)","Excelente",4862.77,18
"10502","REP010502","Enzo Gabriel Guerra","Masculino",44,"Repositor(a)","Excelente",4543.61,30
"10503","REP010503","Ana Clara Melo","Feminino",20,"Repositor(a)","Regular",3374.73,16
"10504","REP010504","Ryan Cunha","Masculino",58,"Repositor(a)","Excelente",3429.3,13
"10505","REP010505","Maria Laura da Cruz","Feminino",31,"Repositor(a)","Excelente",4455.74,20
"10506","REP010506","Thomas da Mota","Masculino",25,"Repositor(a)","Excelente",4646.49,19
"10507","REP010507","Vinicius Moreira","Masculino",32,"Repositor(a)","Bom",4031.49,26
"10508","REP010508","Josué Oliveira","Masculino",34,"Repositor(a)","Regular",4388.9,16
"10509","REP010509","Carolina Farias","Feminino",54,"Repositor(a)","Excelente",4212.57,12
"10510","REP010510","Calebe Rios","Masculino",28,"Repositor(a)","Insuficiente",3716.04,11
"10511","REP010511","José Pedro Souza","Masculino",36,"Repositor(a)","Bom",4280.45,17
"10512","REP010512","Amanda Fonseca","Feminino",25,"Repositor(a)","Bom",3923.64,21
"10513","REP010513","Renan Ribeiro","Masculino",42,"Repositor(a)","Excelente",4300.79,23
"10514","REP010514","Calebe da Mata","Masculino",32,"Repositor(a)","Bom",3245.55,19
"10515","REP010515","Daniela Oliveira","Feminino",19,"Repositor(a)","Excelente",4411.09,27
"10516","REP010516","Ravi Cavalcante","Masculino",35,"Repositor(a)","Bom",4512.95,24
"10517","REP010517","Amanda Machado","Feminino",27,"Repositor(a)","Insuficiente",3191.28,18
"10518","REP010518","Benjamin Pereira","Masculino",31,"Repositor(a)","Regular",4352.43,20
"10519","REP010519","Amanda da Costa","Feminino",25,"Repositor(a)","Insuficiente",2675.85,18
"10520","REP010520","Esther Silveira","Feminino",42,"Repositor(a)","Excelente",4202.14,23
"10521","REP010521","Raul Fernandes","Masculino",34,"Repositor(a)","Bom",3820.66,20
"10522","REP010522","Ana da Rocha","Feminino",19,"Repositor(a)","Excelente",3956.97,20
"10523","REP010523","Eduarda Cunha","Feminino",25,"Repositor(a)","Regular",2937.09,26
"10524","REP010524","Yago da Rosa","Masculino",38,"Repositor(a)","Insuficiente",3542.53,23
"10525","REP010525","Matheus Sales","Masculino",24,"Repositor(a)","Insuficiente",3414.89,26
"10526","REP010526","Natália Peixoto","Feminino",46,"Repositor(a)","Excelente",3660.79,14
"10527","REP010527","Vitória Silveira","Feminino",39,"Repositor(a)","Bom",3504.48,27
"10528","REP010528","Anthony Costa","Masculino",51,"Repositor(a)","Excelente",3508.91,27
"10529","REP010529","Maria Cecília Camargo","Feminino",34,"Repositor(a)","Excelente",3296.67,18
"10530","REP010530","Calebe Sales","Masculino",18,"Repositor(a)","Excelente",3338.85,19
"10531","REP010531","Aylla Fogaça","Feminino",45,"Repositor(a)","Bom",3774.13,15
"10532","REP010532","Luna Moreira","Feminino",21,"Repositor(a)","Bom",3311.99,21
"10533","REP010533","Evelyn Duarte","Feminino",22,"Repositor(a)","Bom",3223.05,25
"10534","REP010534","Raul Souza","Masculino",39,"Repositor(a)","Bom",4451.04,19
"10535","REP010535","Ester Mendonça","Feminino",44,"Repositor(a)","Insuficiente",3313.23,20
"10536","REP010536","João Freitas","Masculino",48,"Repositor(a)","Excelente",3362.05,29
"10537","REP010537","Diogo Vargas","Masculino",46,"Repositor(a)","Excelente",4405.68,26
